id,name,address,city,zip_code,county,full_address
N6187,"MUSKEGON DEVELOPMENT, NO LAKE",T29 N R1W SEC 32,CHARLTON TWP,49751,OTSEGO,"T29 N R1W SEC 32, CHARLTON TWP, MI"
N6186,"MUSKEGON DEVELOPMENT, PERCH LAKE",T29 N R1W SEC 26,CHARLTON TWP,49751,OTSEGO,"T29 N R1W SEC 26, CHARLTON TWP, MI"
N8327,NUENERGY- MARSTRAND ANTRIM 34 CPF,NE 1/4 NW 1/4 SECTION 34 T31N R01W,CHARLTON TWP,49751,OTSEGO,"NE 1/4 NW 1/4 SECTION 34 T31N R01W, CHARLTON TWP, MI"
N6153,RIVERSIDE - MID. CHARLTON CPF,"SE4 SE4 NE4 SEC 26, T30N-R1W",CHARLTON TWP,49751,OTSEGO,"SE4 SE4 NE4 SEC 26, T30N-R1W, CHARLTON TWP, MI"
N6147,"RIVERSIDE ENERGY MICHIGAN, LLC - CHARLTON 27",NE NW NW T30N R1W SEC 27,CHARLTON TWP,49751,OTSEGO,"NE NW NW T30N R1W SEC 27, CHARLTON TWP, MI"
N6122,"RIVERSIDE ENERGY MICHIGAN, LLC - CHARLTON 8",NW SE SEC 8 T29N R1W,CHARLTON TWP,49751,OTSEGO,"NW SE SEC 8 T29N R1W, CHARLTON TWP, MI"
N6121,"RIVERSIDE ENERGY MICHIGAN, LLC - CHARLTON EAST",NE NW NE SEC 3 T29N R1W,CHARLTON TWP,49751,OTSEGO,"NE NW NE SEC 3 T29N R1W, CHARLTON TWP, MI"
N6126,"RIVERSIDE ENERGY MICHIGAN, LLC - CHARLTON WEST",NW NW SEC 6 T29N R1W,CHARLTON TWP,49751,OTSEGO,"NW NW SEC 6 T29N R1W, CHARLTON TWP, MI"
N6113,"RIVERSIDE ENERGY MICHIGAN, LLC - SMC PHASE 2",SE SE SEC 33 T31N R1W,CHARLTON TWP,49751,OTSEGO,"SE SE SEC 33 T31N R1W, CHARLTON TWP, MI"
N6118,"RIVERSIDE ENERGY MICHIGAN, LLC COLONEL SAUNDERSCPF",SW14 SW14 SEC 29,CHARLTON TWP,49751,OTSEGO,"SW14 SW14 SEC 29, CHARLTON TWP, MI"
N6206,VCP MICHIGAN - CHARLTON 36,NE NW NE SEC 36 T31N R01W,CHARLTON TWP,49751,OTSEGO,"NE NW NE SEC 36 T31N R01W, CHARLTON TWP, MI"
P1100,"CORE ENERGY, INC. - CHESTER 16","SEC 22, T30N, R02W",CHESTER TWP,49751,OTSEGO,"SEC 22, T30N, R02W, CHESTER TWP, MI"
N5821,HIGHMOUNT - BIG BASS LAKE,"T29N R2W SEC 11, OTSEGO CO.",CHESTER TWP,49751,OTSEGO,"T29N R2W SEC 11, OTSEGO CO., CHESTER TWP, MI"
N6190,"MUSKEGON DEVELOPMENT, CRAPO LAKE",T29 N R2W SEC 25,CHESTER TWP,49751,OTSEGO,"T29 N R2W SEC 25, CHESTER TWP, MI"
N6189,"MUSKEGON DEVELOPMENT, LOWER CHUB LAKE/VIKING LAKE",T29 N R2W SEC 18,CHESTER TWP,49751,OTSEGO,"T29 N R2W SEC 18, CHESTER TWP, MI"
N6191,MUSKEGON OPERATING COMPANY LLC - BASS LAKE,T29 N R2W SEC 3,CHESTER TWP,49751,OTSEGO,"T29 N R2W SEC 3, CHESTER TWP, MI"
N7782,RIVERSIDE - CHESTER 12 FOX CPF,NW SE NE SECTION 12 T30 R2W,CHESTER TWP,49751,OTSEGO,"NW SE NE SECTION 12 T30 R2W, CHESTER TWP, MI"
P0985,"RIVERSIDE ENERGY MICHIGAN, LLC",CHESTER 12 SKLARCZYK C4-13 T30N-R2W SEC 13 NE NE SE,CHESTER TWP,49751,OTSEGO,"CHESTER 12 SKLARCZYK C4-13 T30N-R2W SEC 13 NE NE SE, CHESTER TWP, MI"
N6431,VCP MICHIGAN - ASE 6,"T30N-R2W, SECTION 32",CHESTER TWP,49751,OTSEGO,"T30N-R2W, SECTION 32, CHESTER TWP, MI"
N6083,VCP MICHIGAN - CHESTER 18 CPF,SW SE SW SEC 18 T30N R02W,CHESTER TWP,49751,OTSEGO,"SW SE SW SEC 18 T30N R02W, CHESTER TWP, MI"
N7875,JORDAN DEVELOPMENT CO LLC - NESSEN CITY SOUTH,NW NE SW SEC 4,CLEON TWP,49751,MANISTEE,"NW NE SW SEC 4, CLEON TWP, MI"
B7390,ANR PIPELINE - CENTRAL CHARLTON COMPRESSOR STATION,14490 BECKETT ROAD,JOHANNESBURG,49751,OTSEGO,"14490 BECKETT ROAD, JOHANNESBURG, MI"
B7219,ANR PIPELINE CO. SOUTH CHESTER COMPRESSOR STATION,6327  OLD STATE RD.,JOHANNESBURG,49751,OTSEGO,"6327  OLD STATE RD., JOHANNESBURG, MI"
P0561,CORE ENERGY - GELOW CPF,"NW 1/4 OF SW 1/4 OF NW 1/4 SECTION 12, T29N R2W",JOHANNESBURG,49751,OTSEGO,"NW 1/4 OF SW 1/4 OF NW 1/4 SECTION 12, T29N R2W, JOHANNESBURG, MI"
N6086,CORE ENERGY LLC - CHARLTON 28,11859 SPARR RD,JOHANNESBURG,49751,OTSEGO,"11859 SPARR RD, JOHANNESBURG, MI"
N6089,CORE ENERGY LLC - CHARLTON 7,9320 BEAR LANE SAWYER RD,JOHANNESBURG,49751,OTSEGO,"9320 BEAR LANE SAWYER RD, JOHANNESBURG, MI"
N2940,DCP ANTRIM GAS LLC,6250  OLD STATE RD,JOHANNESBURG,49751,OTSEGO,"6250  OLD STATE RD, JOHANNESBURG, MI"
B6035,LAMBDA ENERGY GATHERING LLC - JUNCTION STATION,TURTLE LAKE RD,JOHANNESBURG,49751,OTSEGO,"TURTLE LAKE RD, JOHANNESBURG, MI"
B9142,"LAMBDA ENERGY RESOURCES, LLC - CHARLTON 12",14116  HEATHERTON RD,JOHANNESBURG,49751,OTSEGO,"14116  HEATHERTON RD, JOHANNESBURG, MI"
B9144,"LAMBDA ENERGY RESOURCES, LLC - CHARLTON 4",5750  LOST CABIN TR,JOHANNESBURG,49751,OTSEGO,"5750  LOST CABIN TR, JOHANNESBURG, MI"
N6087,MERIT ENERGY CO. - CHARLTON 31,GINGELL RD,JOHANNESBURG,49751,OTSEGO,"GINGELL RD, JOHANNESBURG, MI"
P0137,RIVERSIDE - CHARLTON 19 CPF,9100 FINNEGAN RD.,JOHANNESBURG,49751,OTSEGO,"9100 FINNEGAN RD., JOHANNESBURG, MI"
N7536,SKLARCZYK SEED FARM LLC,8714 M-32 EAST,JOHANNESBURG,49751,OTSEGO,"8714 M-32 EAST, JOHANNESBURG, MI"
N6463,DELTA OIL COMPANY - VIENNA WALTZ,T31N R1E SE SE NE,VIENNA TWP,49751,MONTMORENCY,"T31N R1E SE SE NE, VIENNA TWP, MI"
N7190,VCP MICHIGAN - VIENNA 6-7,NW NE SW SEC 7,VIENNA TWP,49751,MONTMORENCY,"NW NE SW SEC 7, VIENNA TWP, MI"
N6569,PAYNE & DOLAN INC  C34,C34  ASPHALT PLANT  #40-99D,KINROSS,49752,CHIPPEWA,"C34  ASPHALT PLANT  #40-99D, KINROSS, MI"
N6141,RIVERSIDE - CHESTER 22,NE4 SW4 SEC 22  T29N R2W,CHESTER TWP,49753,OTSEGO,"NE4 SW4 SEC 22  T29N R2W, CHESTER TWP, MI"
N1905,"BOLEN ASPHALT PAVING, INC.",M 32,LACHINE,49753,ALPENA,"M 32, LACHINE, MI"
N8075,"LAMBDA ENERGY RESOURCES, LLC - 35-12 UNIT",14696 M-65 SOUTH,LACHINE,49753,ALPENA,"14696 M-65 SOUTH, LACHINE, MI"
P0786,"NORTHERN PROMOTIONS, LLC",12595 LONG RAPIDS ROAD,LACHINE,49753,ALPENA,"12595 LONG RAPIDS ROAD, LACHINE, MI"
N7462,RIVERSIDE - BLUE HERRON CPF,SEC 24 30N 05E NE NE SE,LACHINE,49753,ALPENA,"SEC 24 30N 05E NE NE SE, LACHINE, MI"
N7453,RIVERSIDE - BRADY BUNCH CPF,SEC 5 T30N R6E NW SW SE,LACHINE,49753,ALPENA,"SEC 5 T30N R6E NW SW SE, LACHINE, MI"
N7472,RIVERSIDE - CARBON BLACK CPF,SEC 29 TWP 30N 6E SE SW SW,LACHINE,49753,ALPENA,"SEC 29 TWP 30N 6E SE SW SW, LACHINE, MI"
N7054,SACKRIDER CONSTRUCTION SERVICES LLC,"SOMERS ROAD PIT SECTION 26, T38N R04W",LEVERING,49755,EMMET,"SOMERS ROAD PIT SECTION 26, T38N R04W, LEVERING, MI"
B7300,"RIETH RILEY CONSTRUCTION CO., INC.",11101 LEVERING RD,MUNRO TWP,49755,CHEBOYGAN,"11101 LEVERING RD, MUNRO TWP, MI"
N8222,LINN OPERATING INC - UNIT 181 BST (ALBERT TWP),SE 1/4 SE 1/4 NW 1/4 SEC 12 T29N R02E,ALBERT TWP,49756,MONTMORENCY,"SE 1/4 SE 1/4 NW 1/4 SEC 12 T29N R02E, ALBERT TWP, MI"
N6192,"MUSKEGON OPERATING LLC, MITCHEL LAKE II",T29 N R2E SEC 20,ALBERT TWP,49756,MONTMORENCY,"T29 N R2E SEC 20, ALBERT TWP, MI"
N6107,RIVERSIDE - ALBERT 1 CPF,"NE SE, SEC 5, T29N R2E",ALBERT TWP,49756,MONTMORENCY,"NE SE, SEC 5, T29N R2E, ALBERT TWP, MI"
N6995,RIVERSIDE - BENGAL 32 CPF,SECTION 32,ALBERT TWP,49756,MONTMORENCY,"SECTION 32, ALBERT TWP, MI"
N6151,RIVERSIDE - SAGE CREEK CPF,SE4 NE4 NW4 T29N R2E SEC 13,ALBERT TWP,49756,MONTMORENCY,"SE4 NE4 NW4 T29N R2E SEC 13, ALBERT TWP, MI"
N6155,RIVERSIDE - W. ALBERT 11 CPF,5021 COUNTY ROAD 491,ALBERT TWP,49756,MONTMORENCY,"5021 COUNTY ROAD 491, ALBERT TWP, MI"
N6143,TRENDWELL ANTRIM INC - ALBERT 16/ALBERT 17,SW NW NW T29N R1E SEC 15,ALBERT TWP,49756,MONTMORENCY,"SW NW NW T29N R1E SEC 15, ALBERT TWP, MI"
N6149,TRENDWELL ANTRIM INC - EAST ALBERT 16,SE NW SE T29N R2E SEC 16,ALBERT TWP,49756,MONTMORENCY,"SE NW SE T29N R2E SEC 16, ALBERT TWP, MI"
N6072,DELTA OIL COMPANY - ELMER 17B,SW SE SW T28N R02E SEC 17,ELMER TWP,49756,OSCODA,"SW SE SW T28N R02E SEC 17, ELMER TWP, MI"
N6074,DELTA OIL COMPANY - ELMER 26,NE SW SW T28N R02E SEC 26,ELMER TWP,49756,OSCODA,"NE SW SW T28N R02E SEC 26, ELMER TWP, MI"
N3262,H B CARBIDE CO,101 DOYLE DR,LEWISTON,49756,MONTMORENCY,"101 DOYLE DR, LEWISTON, MI"
B6034,LAMBDA ENERGY GATHERING LLC - LEWISTON STATION,11584 EAST CR 612,LEWISTON,49756,CRAWFORD,"11584 EAST CR 612, LEWISTON, MI"
N6609,"LAMBDA ENERGY RESOURCES, LLC - ALBERT 16","4850 WINDING ROAD, SEC 16 ALBERT TWP",LEWISTON,49756,MONTMORENCY,"4850 WINDING ROAD, SEC 16 ALBERT TWP, LEWISTON, MI"
N6053,RIVERSIDE - BIG WOLF CPF,SE4 NW4 T29N R1E SEC 36,LEWISTON,49756,MONTMORENCY,"SE4 NW4 T29N R1E SEC 36, LEWISTON, MI"
N2050,"SUNOCO LOGISTICS, LEWISTON STATION",11604 COUNTY RD 612,LEWISTON,49756,CRAWFORD,"11604 COUNTY RD 612, LEWISTON, MI"
N7944,VCP MICHIGAN - ASE 8,NW NE NW SEC 18,LEWISTON,49756,MONTMORENCY,"NW NE NW SEC 18, LEWISTON, MI"
N5936,LAMBDA ENERGY RESOURCES LLC - LOUD 29,2320  BLUE LAKES RD,LOUD TWP,49756,MONTMORENCY,"2320  BLUE LAKES RD, LOUD TWP, MI"
N6103,"JORDAN DEVELOPMENT COMPANY, L.L.C. - VIENNA 2",NE NE SE SEC 19 T31N R1E,VIENNA TWP,49756,MONTMORENCY,"NE NE SE SEC 19 T31N R1E, VIENNA TWP, MI"
N7872,"JORDAN DEVELOPMENT COMPANY, L.L.C.- VIENNA 1","SW NW SE, SEC 10, T31N R1E",VIENNA TWP,49756,MONTMORENCY,"SW NW SE, SEC 10, T31N R1E, VIENNA TWP, MI"
N6148,TRENDWELL ANTRIM INC - VIENNA 16,NE NW NE T30N R1E SEC 16,VIENNA TWP,49756,MONTMORENCY,"NE NW NE T30N R1E SEC 16, VIENNA TWP, MI"
N6142,TRENDWELL ANTRIM INC - VIENNA 20,SE NW NW T30N R1E SEC 20,VIENNA TWP,49756,MONTMORENCY,"SE NW NW T30N R1E SEC 20, VIENNA TWP, MI"
N6150,TRENDWELL ANTRIM INC - VIENNA 31,NW NE SE T30N R1E SEC 31,VIENNA TWP,49756,MONTMORENCY,"NW NE SE T30N R1E SEC 31, VIENNA TWP, MI"
N6847,EDISON SAULT ELECTRIC CO,STATE ROAD M-185  MACKINAC ISLAND,MACKINAC IS,49757,MACKINAC,"STATE ROAD M-185  MACKINAC ISLAND, MACKINAC IS, MI"
N3290,WHITEFISH TOWNSHIP SCHOOLS,HWY M123,PARADISE,49758,CHIPPEWA,"HWY M123, PARADISE, MI"
N6088,"LAMBDA ENERGY RESOURCES, LLC - CASE 33",WALTER HWY,MILLERSBURG,49759,PRESQUE ISLE,"WALTER HWY, MILLERSBURG, MI"
P0545,CANADIAN SILICA INDUSTRIES CSI,5021 W US-2,MORAN,49760,MACKINAC,"5021 W US-2, MORAN, MI"
B7234,GREAT LAKES GAS TRANSMISSION,WORTH RD,MORAN TWP,49760,MACKINAC,"WORTH RD, MORAN TWP, MI"
N3758,GREAT LAKES GAS TRANSMISSION STATION #10,NAUBINWAY ROAD,NAUBINWAY,49762,MACKINAC,"NAUBINWAY ROAD, NAUBINWAY, MI"
N6028,GFL NORTH MICHIGAN LANDFILL,20667 5 MILE HWY,ONAWAY,49765,PRESQUE ISLE,"20667 5 MILE HWY, ONAWAY, MI"
M1962,RUSSELL MEMORIAL HOSPITAL,201 NORTH PINE STREET,ONAWAY,49765,PRESQUE ISLE,"201 NORTH PINE STREET, ONAWAY, MI"
N3665,"OSSINEKE INDUSTRIES, INC.",10401 PIPER ROAD,OSSINEKE,49766,ALPENA,"10401 PIPER ROAD, OSSINEKE, MI"
P0984,"RIVERSIDE ENERGY MICHIGAN, LLC - HIGHWAY 65 CPF",NE NE 1/4 SEC 19,OSSINEKE,49766,ALPENA,"NE NE 1/4 SEC 19, OSSINEKE, MI"
N7192,"MDEQ, R & R DIVISION, U. P. DISTRICT OFFICE",M123,PARADISE,49768,CHIPPEWA,"M123, PARADISE, MI"
N8039,LEWISTON SAND & GRAVEL INC,8291 BUTTLES RD,ATLANTA,49769,MONTMORENCY,"8291 BUTTLES RD, ATLANTA, MI"
N7111,CIRCUIT CONTROLS CORPORATION,2277 M-119 HWY,PETOSKEY,49770,EMMET,"2277 M-119 HWY, PETOSKEY, MI"
N7068,LITTLE TRAVERSE BAY HUMANE SOCIETY,1300 W CONWAY RD,PETOSKEY,49770,EMMET,"1300 W CONWAY RD, PETOSKEY, MI"
N8145,"LOWE'S HOME CENTERS, INC",2140 ANDERSON RD,PETOSKEY,49770,EMMET,"2140 ANDERSON RD, PETOSKEY, MI"
A0999,MICHIGAN MAPLE BLOCK CO,1420 STANDISH AVE,PETOSKEY,49770,EMMET,"1420 STANDISH AVE, PETOSKEY, MI"
N7306,PETOSKEY PLASTICS INC.,4226 U.S. 31 SOUTH,PETOSKEY,49770,EMMET,"4226 U.S. 31 SOUTH, PETOSKEY, MI"
B2278,SUPERIOR ASPHALT PAVINC INC,2607 SELDON RD,PETOSKEY,49770,EMMET,"2607 SELDON RD, PETOSKEY, MI"
N3887,"ZD METAL PRODUCTS, INC.",1950 FOCHTMAN INDUSTRIAL PARK DRIVE,PETOSKEY,49770,EMMET,"1950 FOCHTMAN INDUSTRIAL PARK DRIVE, PETOSKEY, MI"
N7105,PICKFORD VETERINARY HOSPITAL,5990 E. TAYLOR,PICKFORD,49774,MACKINAC,"5990 E. TAYLOR, PICKFORD, MI"
N5553,ROBINSON FENCE CO,CLEGG RD RTE 1 BOX 345,PICKFORD,49774,CHIPPEWA,"CLEGG RD RTE 1 BOX 345, PICKFORD, MI"
M1891,LAFARGE PRESQUE ISLE QUARRY,11351 EAST GRAND LAKE ROAD,PRESQUE ISLE,49777,PRESQUE ISLE,"11351 EAST GRAND LAKE ROAD, PRESQUE ISLE, MI"
N1754,CADILLAC PRODUCTS AUTOMOTIVE CO.,4858 WILLIAMS ROAD,ROGERS CITY,49779,PRESQUE ISLE,"4858 WILLIAMS ROAD, ROGERS CITY, MI"
P0220,MC SANDBLASTING & PAINTING INC,520 PARK DR,ROGERS CITY,49779,PRESQUE ISLE,"520 PARK DR, ROGERS CITY, MI"
M1963,MEDILODGE OF ROGERS CITY,555 NORTH BRADLEY HIGHWAY,ROGERS CITY,49779,PRESQUE ISLE,"555 NORTH BRADLEY HIGHWAY, ROGERS CITY, MI"
N6236,MERIT ENERGY COMPANY - SORGETT 26 CPF,SCHLEBEN RD,ROGERS CITY,49779,PRESQUE ISLE,"SCHLEBEN RD, ROGERS CITY, MI"
N3540,"MIKE LYNCH, INC.",135 NORTH BRADLEY HIGHWAY,ROGERS CITY,49779,PRESQUE ISLE,"135 NORTH BRADLEY HIGHWAY, ROGERS CITY, MI"
B4925,O-N MINERALS(MICHIGAN) COMPANY DBA CARMEUSE LIME,1035 CALCITE RD,ROGERS CITY,49779,PRESQUE ISLE,"1035 CALCITE RD, ROGERS CITY, MI"
N5024,JILBERTS DAIRY INC,RTE 1 BOX 420,RUDYARD,49780,CHIPPEWA,"RTE 1 BOX 420, RUDYARD, MI"
B5170,CHEBOYGAN CEMENT PRODUCTS - ST. IGNACE,CHEESEMAN ROAD,SAINT IGNACE,49781,MACKINAC,"CHEESEMAN ROAD, SAINT IGNACE, MI"
N6708,GREAT LAKES ENERGY,36800 E SIDE DRIVE,CHARLEVOIX,49782,CHARLEVOIX,"36800 E SIDE DRIVE, CHARLEVOIX, MI"
N6605,PAYNE & DOLAN INC  PC5 CRUSHER,PC5  PORTABLE CRUSHING PLANT  #60-02,OZARK,49783,MACKINAC,"PC5  PORTABLE CRUSHING PLANT  #60-02, OZARK, MI"
N7124,ANIMAL KINGDOM VETERINARY CLINIC,305 WEST 3 MILE ROAD,SAULT S MARIE,49783,CHIPPEWA,"305 WEST 3 MILE ROAD, SAULT S MARIE, MI"
N7919,BROW CRUSHING INC.,1564 W. STOREY ROW,SAULT S MARIE,49783,CHIPPEWA,"1564 W. STOREY ROW, SAULT S MARIE, MI"
N2837,BURTON EXCAVATING,1396 EAST EASTERDAY AVE,SAULT S MARIE,49783,CHIPPEWA,"1396 EAST EASTERDAY AVE, SAULT S MARIE, MI"
N5900,CHIPPEWA ANIMAL CLINIC,1546 E 3 MILE RD,SAULT S MARIE,49783,CHIPPEWA,"1546 E 3 MILE RD, SAULT S MARIE, MI"
P0074,CHIPPEWA COUNTY ROAD COMMISSION,3949 S MACKINAW TRAIL,SAULT S MARIE,49783,CHIPPEWA,"3949 S MACKINAW TRAIL, SAULT S MARIE, MI"
N3871,CITY OF SAULT STE MARIE WATER TREATMENT PLANT,2810 W 4TH AVENUE,SAULT S MARIE,49783,CHIPPEWA,"2810 W 4TH AVENUE, SAULT S MARIE, MI"
N6640,CON AGG INC  #243-99,PORTABLE CRUSHING PLANT #243-99,SAULT S MARIE,49783,CHIPPEWA,"PORTABLE CRUSHING PLANT #243-99, SAULT S MARIE, MI"
N7918,GENE BROW AND SONS INC  #369-07,#369-07 PIONEER / HEWITT-ROBBINS PLANT,SAULT S MARIE,49783,CHIPPEWA,"#369-07 PIONEER / HEWITT-ROBBINS PLANT, SAULT S MARIE, MI"
N3788,JOHNSON'S AUTO BODY,206 JOHNSTON ST,SAULT S MARIE,49783,CHIPPEWA,"206 JOHNSTON ST, SAULT S MARIE, MI"
N7112,MONTGOMERY AGGREGATE PRODUCTS #186-10,3239 S RADAR ROAD,SAULT S MARIE,49783,CHIPPEWA,"3239 S RADAR ROAD, SAULT S MARIE, MI"
B5238,PAYNE & DOLAN INC  C18,C18 PLANT DISMANTLED & REMOVED,SAULT S MARIE,49783,CHIPPEWA,"C18 PLANT DISMANTLED & REMOVED, SAULT S MARIE, MI"
N2749,RODENROTH MOTORS,3055 MACKINAC TRL,SAULT S MARIE,49783,CHIPPEWA,"3055 MACKINAC TRL, SAULT S MARIE, MI"
P0804,TRACTOR SUPPLY COMPANY,4646 I 75 BUSINESS SPUR,SAULT S MARIE,49783,CHIPPEWA,"4646 I 75 BUSINESS SPUR, SAULT S MARIE, MI"
P0640,MDOC CHIPPEWA COMPLEX,4269 W. M-80,KINCHELOE,49784,CHIPPEWA,"4269 W. M-80, KINCHELOE, MI"
N8301,FRONTIER RENEWABLE RESOURCES,,KINROSS,49784,CHIPPEWA,"FRONTIER RENEWABLE RESOURCES, KINROSS, MI"
N7556,VCP MICHIGAN - SCV 4,T20N R2W SECTION 22,CHESTER TWP,49787,OTSEGO,"T20N R2W SECTION 22, CHESTER TWP, MI"
B8717,FORESTPLY INDUSTRIES,436 QUAY ST,KINCHELOE,49788,CHIPPEWA,"436 QUAY ST, KINCHELOE, MI"
N2955,KINROSS CORRECTIONAL FACILITY,16770 SOUTH WATERTOWER DRIVE,KINCHELOE,49788,CHIPPEWA,"16770 SOUTH WATERTOWER DRIVE, KINCHELOE, MI"
N3746,KINROSS FAB. & MACHINE INC,17422 S DOLAN STREET,KINCHELOE,49788,CHIPPEWA,"17422 S DOLAN STREET, KINCHELOE, MI"
N5588,SUPERIOR FABRICATION LLC,BLDG 434 DOLAN ST,KINCHELOE,49788,CHIPPEWA,"BLDG 434 DOLAN ST, KINCHELOE, MI"
P0393,EUP WOOD SHAVINGS INC,16794 S HUGGININ ROAD,KINROSS,49788,CHIPPEWA,"16794 S HUGGININ ROAD, KINROSS, MI"
N7262,U.S. ARMY CORPS OF ENG-KINCHELOE AFB FIRE TRAIN,KINCHELOE AFB FIRE TRAIN AREA,KINROSS,49788,CHIPPEWA,"KINCHELOE AFB FIRE TRAIN AREA, KINROSS, MI"
N6954,MERIT ENERGY L P,NE4 SE4 SE4 FOREST TWP,TOWER,49792,CHEBOYGAN,"NE4 SE4 SE4 FOREST TWP, TOWER, MI"
N6171,"WOLVERINE POWER, TOWER POWER PLANT",9663 COOP ROAD,TOWER,49792,CHEBOYGAN,"9663 COOP ROAD, TOWER, MI"
N7831,SAVOY ENERGY LP DOVER 12,"WHITEHOUSE TRAIL,SW 1/4 OF NW 1/4 SEC 12",DOVER TWP,49795,OTSEGO,"WHITEHOUSE TRAIL,SW 1/4 OF NW 1/4 SEC 12, DOVER TWP, MI"
A8133,H&H TUBE,108 GARFIELD ST,VANDERBILT,49795,OTSEGO,"108 GARFIELD ST, VANDERBILT, MI"
P0921,MEC - NORTH PLANT,1444 ALEXANDER ROAD,VANDERBILT,49795,OTSEGO,"1444 ALEXANDER ROAD, VANDERBILT, MI"
N2611,MEC - SOUTH PLANT,8250 MILL STREET,VANDERBILT,49795,OTSEGO,"8250 MILL STREET, VANDERBILT, MI"
N2923,NORTH CENTRAL STEEL & FABRICATION,8476 YUILL ROAD,VANDERBILT,49795,OTSEGO,"8476 YUILL ROAD, VANDERBILT, MI"
N6744,"RIVERSIDE ENERGY MICHIGAN, LLC - FONTINALIS 25","SW/4, NE/4, SEC 25 CORWITH TWP",VANDERBILT,49795,OTSEGO,"SW/4, NE/4, SEC 25 CORWITH TWP, VANDERBILT, MI"
N7341,SCHMUDE OIL INC.,"T32N, R2W, SECTION 28",VANDERBILT,49795,OTSEGO,"T32N, R2W, SECTION 28, VANDERBILT, MI"
N6443,VCP MICHIGAN - ASE 2,"T30N-R2W, SECTION 28",CHESTER TWP,49797,OTSEGO,"T30N-R2W, SECTION 28, CHESTER TWP, MI"
N6446,VCP MICHIGAN - SCV,"T29N-R2W, SECTION 15",CHESTER TWP,49797,OTSEGO,"T29N-R2W, SECTION 15, CHESTER TWP, MI"
N7458,BREITBURN OPERATING LP - NADV 7,WARNER TWP SEC 31 T31N R4W SE SE SE,WATERS,49797,OTSEGO,"WARNER TWP SEC 31 T31N R4W SE SE SE, WATERS, MI"
N6276,HRF EXPLORATION & PRODUCTION,"T29N-R3W, SECTION 15",WATERS,49797,OTSEGO,"T29N-R3W, SECTION 15, WATERS, MI"
B6497,JAGUAR ENERGY - OTSEGO LAKE 27 GAS PLANT,27 E MARLETTE RD,WATERS,49797,OTSEGO,"27 E MARLETTE RD, WATERS, MI"
N0200,LAMBDA ENERGY RESOURCES LLC - OTSEGO LAKE 34,913 SOFTWOOD TR.,WATERS,49797,OTSEGO,"913 SOFTWOOD TR., WATERS, MI"
N6445,VCP MICHIGAN - ASE 5C,"SE,NE,SE SECTION 12, T29N-R2W,",WATERS,49797,OTSEGO,"SE,NE,SE SECTION 12, T29N-R2W,, WATERS, MI"
N6278,VCP MICHIGAN - ASE1,"SW SW, SECTION 22, T29N, R4W",WATERS,49797,OTSEGO,"SW SW, SECTION 22, T29N, R4W, WATERS, MI"
N3342,NORTH DICKINSON COUNTY SCHOOL,STAR ROUTE 1,FELCH,49801,DICKINSON,"STAR ROUTE 1, FELCH, MI"
B6451,BACCO CONSTRUCTION CO  PLANT 12,N 3676 US 2,IRON MOUNTAIN,49801,DICKINSON,"N 3676 US 2, IRON MOUNTAIN, MI"
N1363,BACCO CONSTRUCTION CO  PLANT 25,N3676 US 2,IRON MOUNTAIN,49801,DICKINSON,"N3676 US 2, IRON MOUNTAIN, MI"
P0781,BACCO CONSTRUCTION CO PLANT PUC-10250,N3676 US 2,IRON MOUNTAIN,49801,DICKINSON,"N3676 US 2, IRON MOUNTAIN, MI"
N2513,CHAMPION CONCRETE INC,N US 2,IRON MOUNTAIN,49801,DICKINSON,"N US 2, IRON MOUNTAIN, MI"
N3961,EDWARDS CHEVROLET,1807 N STEPHENSON AVE,IRON MOUNTAIN,49801,DICKINSON,"1807 N STEPHENSON AVE, IRON MOUNTAIN, MI"
N2832,HUTCH MOTORS,705 RIVER AVE,IRON MOUNTAIN,49801,DICKINSON,"705 RIVER AVE, IRON MOUNTAIN, MI"
N3162,INLAND DETROIT DIESEL ALLISON,600 INDL PK DR,IRON MOUNTAIN,49801,DICKINSON,"600 INDL PK DR, IRON MOUNTAIN, MI"
N5215,L & S ELECTRIC INC,619 N INDUSTRIAL DR,IRON MOUNTAIN,49801,DICKINSON,"619 N INDUSTRIAL DR, IRON MOUNTAIN, MI"
N3115,"LES-COVE, INC.",106 SMITH STREET,IRON MOUNTAIN,49801,DICKINSON,"106 SMITH STREET, IRON MOUNTAIN, MI"
N7572,MID TOWN LAUNDRY,901 CEDAR AVE,IRON MOUNTAIN,49801,DICKINSON,"901 CEDAR AVE, IRON MOUNTAIN, MI"
B1581,MIDWEST GRAVEL INC,EAST BREITUNG AVENUE,IRON MOUNTAIN,49801,DICKINSON,"EAST BREITUNG AVENUE, IRON MOUNTAIN, MI"
P0626,NORTHERN STAR INDUSTRIES,3201 E INDUSTRIAL DRIVE,IRON MOUNTAIN,49801,DICKINSON,"3201 E INDUSTRIAL DRIVE, IRON MOUNTAIN, MI"
P0095,OSCAR G JOHNSON VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,49801,DICKINSON,"325 EAST H STREET, IRON MOUNTAIN, MI"
N3289,RIVERSIDE AUTO SALES,3696 US2,IRON MOUNTAIN,49801,DICKINSON,"3696 US2, IRON MOUNTAIN, MI"
